,lon,lat,hurt,radius,color,group,type
7771,121.50078300000001,25.117867999999998,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
7772,121.55503,24.987853,1,1,#DDD23B,其他路段,自用-小貨車;普通重型-機車
7773,121.522493,25.064575,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
7774,121.499895,25.121893,1,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
7775,121.50346,25.120252999999998,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
7776,121.57266299999999,25.040789,1,1,#DDD23B,其他路段,普通重型-機車;民營公車-大客車
7777,121.523758,25.057898,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7778,121.55536399999998,25.002317,1,1,#DDD23B,其他路段,普通重型-機車
7779,121.53551499999999,25.042214,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
7780,121.618623,25.068522,2,3,#DDD23B,其他路段,普通輕型-機車;計程車-小客車;普通輕型-機車
7781,121.57833500000001,25.036563,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
7782,121.576451,25.048707999999998,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7783,121.55806299999999,25.048338,1,1,#DDD23B,八德路3、4段,自用-小客車;普通重型-機車
7784,121.520048,25.108544000000002,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車;自用-小客車
7785,121.51489699999999,25.054331,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
7786,121.574045,25.050359,2,3,#DDD23B,其他路段,普通重型-機車;行人-人
7787,121.54915600000001,25.025479999999998,1,1,#DDD23B,其他路段,自用-小客車;普通輕型-機車
7788,121.520596,25.108395,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
7789,121.570825,24.987604,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7790,121.51616999999999,25.078637,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7791,121.608648,25.074051,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7792,121.57484099999999,25.080361,1,1,#DDD23B,內湖路1段,計程車-小客車;普通重型-機車;計程車-小客車
7793,121.57024799999999,24.984710999999997,2,3,#DDD23B,其他路段,行人-人;普通重型-機車
7794,121.55806299999999,25.048338,2,3,#DDD23B,八德路3、4段,計程車-小客車;普通重型-機車;行人-人;自用-小客車
7795,121.53713700000002,25.046429999999997,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車
7796,121.507746,25.114545,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
7797,121.522283,25.047051,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7798,121.53061000000001,25.101772,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7799,121.599179,25.050132,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
7801,121.538959,25.007224,1,1,#DDD23B,其他路段,其他車-其他車;普通重型-機車
7802,121.543557,25.042583,2,3,#DDD23B,其他路段,計程車-小客車;普通輕型-機車;普通輕型-機車
7803,121.57835,25.083955,2,3,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
7804,121.52546799999999,25.038491,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車;自用-小客車
7805,121.55001999999999,25.032489,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7806,121.58719099999999,25.088151,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
7807,121.533502,25.037516,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
7808,121.56876399999999,25.040741,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;自用-小客車
7809,121.55918100000001,24.988630999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車;普通重型-機車
7810,121.52502199999999,25.10256,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7811,121.523122,25.059114,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7812,121.531659,25.094909,1,1,#DDD23B,福林路,自用-小客車;普通重型-機車
7813,121.52078600000002,25.04427,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7814,121.51358,25.035557999999998,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
7815,121.502325,25.101264999999998,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
7816,121.50686499999999,25.036456,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
7817,121.51548000000001,25.090881,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7818,121.51673899999999,25.071873,1,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
7819,121.54128999999999,25.066482,1,1,#DDD23B,其他路段,普通重型-機車;普通輕型-機車
7820,121.540057,24.996198,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7821,121.515677,25.045437,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
7822,121.551351,25.044322,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
7823,121.50913899999999,25.086666,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
7824,121.51548600000001,25.029689,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
7825,121.530603,25.095858,5,18,#E98B2A,其他路段,自用-小客車;自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
7826,121.57829699999999,25.040512,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7827,121.61999499999999,25.054863,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7828,121.494694,25.02458,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
7829,121.52412199999999,25.048074,2,3,#DDD23B,其他路段,計程車-小客車;普通重型-機車;計程車-小客車;普通重型-機車
7830,121.519474,25.062602,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7831,121.53713700000002,25.046429999999997,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
7832,121.522484,25.059878,1,1,#DDD23B,其他路段,計程車-小客車;普通重型-機車
7833,121.50558899999999,25.030484,1,1,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
7834,121.51146999999999,25.024079999999998,2,3,#DDD23B,其他路段,普通輕型-機車;普通重型-機車
7835,121.522921,25.062953,3,5,#DDD23B,其他路段,普通重型-機車;普通重型-機車;普通重型-機車
7836,121.519503,25.068638,1,1,#DDD23B,其他路段,普通重型-機車;腳踏自行車-慢車
7837,121.51678400000002,25.04909,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7838,121.524855,25.048287,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
7839,121.621602,25.038672000000002,2,3,#DDD23B,其他路段,自用-小客車;普通重型-機車;普通重型-機車
7840,121.46518600000002,25.124396,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7841,121.53097,25.118357999999997,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7842,121.53611299999999,25.003145,1,1,#DDD23B,其他路段,普通重型-機車;行人-人
7843,121.504102,25.046001,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7844,121.560601,25.050409,1,1,#DDD23B,南京東西路,計程車-小客車;普通輕型-機車;普通輕型-機車
7845,121.558442,25.08507,2,3,#DDD23B,內湖路1段,自用-小客車;普通重型-機車;普通重型-機車
7846,121.5668,25.038813,1,1,#DDD23B,其他路段,普通重型-機車
7847,121.520649,25.14424,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
7848,121.51078799999999,25.042869,1,1,#DDD23B,其他路段,自用-小客車;自用-小客車;行人-人;普通輕型-機車;普通重型-機車
7849,121.522907,25.026823999999998,1,1,#DDD23B,其他路段,普通重型-機車;自用-小客車
7850,121.520568,25.05777,1,1,#DDD23B,其他路段,計程車-小客車;普通輕型-機車
7851,121.548525,25.081485999999998,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7852,121.58310700000001,25.045565,1,1,#DDD23B,忠孝東路6段,計程車-小客車;普通重型-機車
7853,121.502067,25.131129,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7854,121.509553,25.048463,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7855,121.526804,25.048065,1,1,#DDD23B,其他路段,租賃車-小客車;普通重型-機車
7856,121.61169199999999,25.070709,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7857,121.56876399999999,25.040741,1,1,#DDD23B,其他路段,營業用-小貨車;普通重型-機車
7858,121.520048,25.043187,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7859,121.546784,25.0254,2,3,#DDD23B,和平東路1、2、3段,自用-小客車;普通重型-機車;普通重型-機車
7860,121.52352900000001,25.044554,1,1,#DDD23B,其他路段,普通重型-機車;計程車-小客車
7861,121.615443,25.066628,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7862,121.609307,25.063435000000002,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7863,121.50686499999999,25.036456,1,1,#DDD23B,其他路段,自用-小客車;普通重型-機車
7864,121.51154299999999,25.062215,1,1,#DDD23B,其他路段,普通重型-機車;普通重型-機車
7865,121.571211,24.994354,2,3,#DDD23B,其他路段,普通重型-機車;普通重型-機車
