Team,Player,Assister,Make,AvgPoints,Age,AvgBLK,AvgSTL,AvgAST,Avg3points,alt
MIN,C.J. Williams,Gorgui Dieng,1,4.5,29,0.25,0.5,0.85,0.326,C.J.Williams
MIN,Keita Bates-Diop,Anthony Tolliver,5,5,33,0.4,0.45,0.65,0.3135,KeitaBates-Diop
MIN,Gorgui Dieng,C.J. Williams,4,4.5,28,0.25,0.5,0.85,0.326,GorguiDieng
MIN,C.J. Williams,Anthony Tolliver,2,3.8,33,0.15,0.35,0.75,0.345,C.J.Williams
MIN,Tyus Jones,Josh Okogie,4,7.3,20,0.25,1.2,3,0.298,TyusJones
MIN,Josh Okogie,Taj Gibson,8,9.25,33,0.5,1,1.2,0.3015,JoshOkogie
MIN,Jimmy Butler,Taj Gibson,3,16.05,33,0.8,1.6,2.75,0.351,JimmyButler
MIN,Gorgui Dieng,Jimmy Butler,3,13.85,29,0.75,1.5,2.6,0.3585,GorguiDieng
MIN,Tyus Jones,Gorgui Dieng,10,6.65,29,0.3,0.9,2.85,0.328,TyusJones
MIN,Jeff Teague,Taj Gibson,6,11.45,33,0.5,0.9,4.7,0.3285,JeffTeague
MIN,Taj Gibson,Josh Okogie,9,9.25,20,0.5,1,1.2,0.3015,TajGibson
MIN,Jimmy Butler,Derrick Rose,6,19.65,30,0.6,1.5,4.3,0.374,JimmyButler
MIN,Jeff Teague,Jimmy Butler,1,16.7,29,0.7,1.7,6.25,0.3555,JeffTeague
MIN,Keita Bates-Diop,Jared Terrell,2,3.6,23,0.3,0.4,0.75,0.2425,KeitaBates-Diop
MIN,Cameron Reynolds,Mitch Creek,1,5.5,26,0.05,0.65,0.85,0.206,CameronReynolds
MIN,Gorgui Dieng,Anthony Tolliver,7,5.7,33,0.4,0.45,0.8,0.358,GorguiDieng
MIN,Jeff Teague,Andrew Wiggins,5,15.1,23,0.55,1,5.35,0.336,JeffTeague
MIN,Jimmy Butler,Jeff Teague,7,16.7,30,0.7,1.7,6.25,0.3555,JimmyButler
MIN,Anthony Tolliver,Derrick Rose,14,11.5,30,0.25,0.45,2.5,0.3735,AnthonyTolliver
MIN,Tyus Jones,Derrick Rose,9,12.45,30,0.15,0.9,4.55,0.3435,TyusJones
MIN,Anthony Tolliver,Jimmy Butler,3,13.15,29,0.65,1.35,2.5,0.3775,AnthonyTolliver
MIN,Derrick Rose,Jimmy Butler,6,19.65,29,0.6,1.5,4.3,0.374,DerrickRose
MIN,Jimmy Butler,Tyus Jones,4,14.1,22,0.55,1.8,4.55,0.3475,JimmyButler
MIN,Tyus Jones,Jimmy Butler,3,14.1,29,0.55,1.8,4.55,0.3475,TyusJones
MIN,Jimmy Butler,Gorgui Dieng,1,13.85,29,0.75,1.5,2.6,0.3585,JimmyButler
MIN,Anthony Tolliver,Andrew Wiggins,4,11.55,23,0.5,0.65,1.6,0.358,AnthonyTolliver
MIN,Keita Bates-Diop,Josh Okogie,3,6.35,20,0.45,0.9,0.9,0.2645,KeitaBates-Diop
MIN,Anthony Tolliver,Cameron Reynolds,4,5,23,0.2,0.3,0.7,0.3945,AnthonyTolliver
MIN,Karl-Anthony Towns,C.J. Williams,2,13.5,28,0.8,0.65,2.1,0.3565,Karl-AnthonyTowns
MIN,Cameron Reynolds,Jerryd Bayless,6,5.55,30,0.1,0.4,2.1,0.354,CameronReynolds
MIN,Cameron Reynolds,Anthony Tolliver,3,5,33,0.2,0.3,0.7,0.3945,CameronReynolds
MIN,C.J. Williams,Jerryd Bayless,2,4.35,30,0.05,0.45,2.15,0.3045,C.J.Williams
MIN,Karl-Anthony Towns,Keita Bates-Diop,8,14.7,23,1.05,0.75,2,0.325,Karl-AnthonyTowns
MIN,Keita Bates-Diop,Tyus Jones,5,5.95,22,0.3,0.9,2.7,0.2835,KeitaBates-Diop
MIN,Andrew Wiggins,Dario Šarić,12,14.3,24,0.4,0.8,2,0.361,AndrewWiggins
MIN,Josh Okogie,Andrew Wiggins,14,12.9,23,0.55,1.1,1.85,0.309,JoshOkogie
MIN,Jerryd Bayless,Taj Gibson,5,8.45,33,0.35,0.65,2.35,0.31,JerrydBayless
MIN,Cameron Reynolds,Taj Gibson,1,7.9,33,0.35,0.55,0.95,0.368,CameronReynolds
MIN,Tyus Jones,Taj Gibson,1,8.85,33,0.35,1,3,0.3205,TyusJones
MIN,Dario Šarić,Taj Gibson,2,10.65,33,0.35,0.7,1.35,0.3535,DarioŠarić
MIN,Anthony Tolliver,Jerryd Bayless,15,5.55,30,0.2,0.4,2.1,0.3365,AnthonyTolliver
MIN,Keita Bates-Diop,Karl-Anthony Towns,4,14.7,23,1.05,0.75,2,0.325,KeitaBates-Diop
MIN,Karl-Anthony Towns,Cameron Reynolds,2,14.7,23,0.85,0.6,2.05,0.406,Karl-AnthonyTowns
MIN,Taj Gibson,C.J. Williams,1,6.7,28,0.3,0.6,1,0.3185,TajGibson
MIN,C.J. Williams,Cameron Reynolds,1,3.8,23,0.05,0.35,0.75,0.3625,C.J.Williams
MIN,Cameron Reynolds,C.J. Williams,2,3.8,28,0.05,0.35,0.75,0.3625,CameronReynolds
MIN,Dario Šarić,Keita Bates-Diop,3,7.75,23,0.3,0.6,1.05,0.3165,DarioŠarić
MIN,Anthony Tolliver,Karl-Anthony Towns,5,14.7,23,0.95,0.6,2.05,0.3885,AnthonyTolliver
MIN,Keita Bates-Diop,Derrick Rose,3,11.5,30,0.35,0.6,2.45,0.31,KeitaBates-Diop
MIN,Cameron Reynolds,Tyus Jones,7,5.95,22,0.1,0.75,2.75,0.3645,CameronReynolds
MIN,Keita Bates-Diop,Jeff Teague,3,8.55,30,0.45,0.8,4.4,0.2915,KeitaBates-Diop
MIN,Keita Bates-Diop,Dario Šarić,7,7.75,24,0.3,0.6,1.05,0.3165,KeitaBates-Diop
MIN,Keita Bates-Diop,Taj Gibson,1,7.9,33,0.55,0.7,0.9,0.287,KeitaBates-Diop
MIN,Cameron Reynolds,Gorgui Dieng,2,5.7,29,0.3,0.45,0.8,0.3755,CameronReynolds
MIN,Keita Bates-Diop,Gorgui Dieng,5,5.7,29,0.5,0.6,0.75,0.2945,KeitaBates-Diop
MIN,Cameron Reynolds,Andrew Wiggins,5,11.55,23,0.4,0.65,1.6,0.3755,CameronReynolds
MIN,C.J. Williams,Dario Šarić,2,6.55,24,0.05,0.5,1.15,0.348,C.J.Williams
MIN,Keita Bates-Diop,Cameron Reynolds,1,5,23,0.3,0.45,0.65,0.331,KeitaBates-Diop
MIN,Dario Šarić,Cameron Reynolds,1,7.75,23,0.1,0.45,1.1,0.3975,DarioŠarić
MIN,Jerryd Bayless,Karl-Anthony Towns,13,15.25,23,0.85,0.7,3.45,0.348,JerrydBayless
MIN,Josh Okogie,Cameron Reynolds,1,6.35,23,0.25,0.75,0.95,0.3455,JoshOkogie
MIN,Taj Gibson,Jerryd Bayless,4,8.45,30,0.35,0.65,2.35,0.31,TajGibson
MIN,Karl-Anthony Towns,Jerryd Bayless,21,15.25,30,0.85,0.7,3.45,0.348,Karl-AnthonyTowns
MIN,Jared Terrell,Andrew Wiggins,2,10.15,23,0.4,0.6,1.7,0.287,JaredTerrell
MIN,Jared Terrell,Gorgui Dieng,2,4.3,29,0.3,0.4,0.9,0.287,JaredTerrell
MIN,Karl-Anthony Towns,Jared Terrell,1,13.3,23,0.85,0.55,2.15,0.3175,Karl-AnthonyTowns
MIN,Gorgui Dieng,Luol Deng,3,6.75,33,0.45,0.65,0.85,0.3285,GorguiDieng
MIN,Jerryd Bayless,Gorgui Dieng,4,6.25,29,0.3,0.55,2.2,0.3175,JerrydBayless
MIN,Luol Deng,Jerryd Bayless,8,6.6,30,0.25,0.6,2.15,0.307,LuolDeng
MIN,Jerryd Bayless,Derrick Rose,3,12.05,30,0.15,0.55,3.9,0.333,JerrydBayless
MIN,Gorgui Dieng,Gorgui Dieng,0,6.4,29,0.5,0.6,0.9,0.339,GorguiDieng
MIN,Jerryd Bayless,Dario Šarić,2,8.3,24,0.1,0.55,2.5,0.3395,JerrydBayless
MIN,Luol Deng,Karl-Anthony Towns,9,15.75,23,1,0.8,2.1,0.359,LuolDeng
MIN,Gorgui Dieng,Isaiah Canaan,4,5.55,27,0.3,0.45,1.8,0.3535,GorguiDieng
MIN,Luol Deng,Isaiah Canaan,4,5.9,27,0.25,0.5,1.75,0.343,LuolDeng
MIN,Dario Šarić,Luol Deng,3,8.8,33,0.25,0.65,1.15,0.3505,DarioŠarić
MIN,Dario Šarić,Isaiah Canaan,5,8.3,27,0.1,0.55,2.2,0.3595,DarioŠarić
MIN,Dario Šarić,Isaiah Canaan,5,7.6,27,0.1,0.45,2.1,0.3755,DarioŠarić
MIN,Luol Deng,Andrew Wiggins,4,12.6,23,0.55,0.85,1.65,0.3285,LuolDeng
MIN,Josh Okogie,Jerryd Bayless,7,6.9,30,0.25,0.85,2.35,0.2875,JoshOkogie
MIN,Andrew Wiggins,Luol Deng,1,12.6,33,0.55,0.85,1.65,0.3285,AndrewWiggins
MIN,Luol Deng,Jared Terrell,2,4.65,23,0.25,0.45,0.85,0.2765,LuolDeng
MIN,Luol Deng,Derrick Rose,3,12.55,30,0.3,0.65,2.55,0.344,LuolDeng
MIN,Anthony Tolliver,Dario Šarić,1,7.75,24,0.2,0.45,1.1,0.38,AnthonyTolliver
MIN,Luol Deng,Anthony Tolliver,1,6.05,33,0.35,0.5,0.75,0.3475,LuolDeng
MIN,Derrick Rose,Jerryd Bayless,2,12.05,30,0.15,0.55,3.9,0.333,DerrickRose
MIN,Jerryd Bayless,Andrew Wiggins,4,12.1,23,0.4,0.75,3,0.3175,JerrydBayless
MIN,Luol Deng,Keita Bates-Diop,1,6.05,23,0.45,0.65,0.7,0.284,LuolDeng
MIN,Josh Okogie,Keita Bates-Diop,1,6.35,23,0.45,0.9,0.9,0.2645,JoshOkogie
MIN,Luol Deng,Jeff Teague,4,9.6,30,0.4,0.85,4.5,0.3255,LuolDeng
MIN,Taj Gibson,Luol Deng,3,8.95,33,0.5,0.75,1,0.321,TajGibson
MIN,Keita Bates-Diop,Luol Deng,1,6.05,33,0.45,0.65,0.7,0.284,KeitaBates-Diop
MIN,Karl-Anthony Towns,Isaiah Canaan,4,14.55,27,0.85,0.6,3.05,0.384,Karl-AnthonyTowns
MIN,Isaiah Canaan,Luol Deng,1,5.9,33,0.25,0.5,1.75,0.343,IsaiahCanaan
MIN,Luol Deng,Dario Šarić,1,8.8,24,0.25,0.65,1.15,0.3505,LuolDeng
MIN,Dario Šarić,Gorgui Dieng,7,8.45,29,0.3,0.6,1.2,0.361,DarioŠarić
MIN,Josh Okogie,Isaiah Canaan,1,6.2,27,0.25,0.75,1.95,0.3235,JoshOkogie
MIN,Andrew Wiggins,Isaiah Canaan,1,11.4,27,0.4,0.65,2.6,0.3535,AndrewWiggins
MIN,Isaiah Canaan,Karl-Anthony Towns,1,14.55,23,0.85,0.6,3.05,0.384,IsaiahCanaan
MIN,Gorgui Dieng,James Nunnally,1,4.25,28,0.25,0.35,0.65,0.362,GorguiDieng
MIN,Gorgui Dieng,Robert Covington,2,10.45,28,0.8,1.45,1.2,0.3555,GorguiDieng
MIN,Jeff Teague,Karl-Anthony Towns,9,18.25,23,1,0.95,5.8,0.3665,JeffTeague
MIN,Jeff Teague,Robert Covington,1,13.3,28,0.75,1.65,4.85,0.3525,JeffTeague
MIN,Luol Deng,Josh Okogie,3,7.4,20,0.4,0.95,1,0.2985,LuolDeng
MIN,Luol Deng,James Nunnally,1,4.6,28,0.2,0.4,0.6,0.3515,LuolDeng
MIN,Josh Okogie,Luol Deng,2,7.4,33,0.4,0.95,1,0.2985,JoshOkogie
MIN,Tyus Jones,Anthony Tolliver,3,5.95,33,0.2,0.75,2.75,0.347,TyusJones
MIN,Taj Gibson,Gorgui Dieng,2,8.6,29,0.55,0.7,1.05,0.3315,TajGibson
MIN,James Nunnally,Josh Okogie,1,4.9,20,0.2,0.65,0.8,0.332,JamesNunnally
MIN,James Nunnally,Anthony Tolliver,1,3.55,33,0.15,0.2,0.55,0.381,JamesNunnally
MIN,Jimmy Butler,Josh Okogie,1,14.5,20,0.7,1.8,2.75,0.3285,JimmyButler
MIN,James Nunnally,Tyus Jones,2,4.5,22,0.05,0.65,2.6,0.351,JamesNunnally
MIN,Karl-Anthony Towns,James Nunnally,3,13.25,28,0.8,0.5,1.9,0.3925,Karl-AnthonyTowns
MIN,James Nunnally,Derrick Rose,1,10.05,30,0.1,0.35,2.35,0.3775,JamesNunnally
MIN,Derrick Rose,Anthony Tolliver,5,11.5,33,0.25,0.45,2.5,0.3735,DerrickRose
MIN,Robert Covington,Gorgui Dieng,2,10.45,29,0.8,1.45,1.2,0.3555,RobertCovington
MIN,Keita Bates-Diop,Jerryd Bayless,5,5.55,30,0.3,0.55,2.05,0.273,KeitaBates-Diop
MIN,Cameron Reynolds,Karl-Anthony Towns,1,14.7,23,0.85,0.6,2.05,0.406,CameronReynolds
MIN,Tyus Jones,Jeff Teague,2,9.5,30,0.25,1.1,6.5,0.325,TyusJones
MIN,Cameron Reynolds,Keita Bates-Diop,1,5,23,0.3,0.45,0.65,0.331,CameronReynolds
MIN,Andrew Wiggins,Jared Terrell,2,10.15,23,0.4,0.6,1.7,0.287,AndrewWiggins
MIN,Andrew Wiggins,Keita Bates-Diop,1,11.55,23,0.6,0.8,1.55,0.2945,AndrewWiggins
MIN,Gorgui Dieng,Jared Terrell,1,4.3,23,0.3,0.4,0.9,0.287,GorguiDieng
MIN,Jerryd Bayless,Anthony Tolliver,2,5.55,33,0.2,0.4,2.1,0.3365,JerrydBayless
MIN,Gorgui Dieng,Keita Bates-Diop,1,5.7,23,0.5,0.6,0.75,0.2945,GorguiDieng
MIN,Gorgui Dieng,Cameron Reynolds,2,5.7,23,0.3,0.45,0.8,0.3755,GorguiDieng
MIN,Dario Šarić,Jared Terrell,1,6.35,23,0.1,0.4,1.2,0.309,DarioŠarić
MIN,C.J. Williams,Tyus Jones,1,4.75,22,0.05,0.8,2.8,0.315,C.J.Williams
MIN,Anthony Tolliver,Keita Bates-Diop,1,5,23,0.4,0.45,0.65,0.3135,AnthonyTolliver
MIN,Keita Bates-Diop,Andrew Wiggins,1,11.55,23,0.6,0.8,1.55,0.2945,KeitaBates-Diop
MIN,Jerryd Bayless,Cameron Reynolds,1,5.55,23,0.1,0.4,2.1,0.354,JerrydBayless
MIN,Derrick Rose,Luol Deng,1,12.55,33,0.3,0.65,2.55,0.344,DerrickRose
MIN,Isaiah Canaan,Andrew Wiggins,1,11.4,23,0.4,0.65,2.6,0.3535,IsaiahCanaan
MIN,Luol Deng,Gorgui Dieng,1,6.75,29,0.45,0.65,0.85,0.3285,LuolDeng
MIN,Karl-Anthony Towns,Luol Deng,2,15.75,33,1,0.8,2.1,0.359,Karl-AnthonyTowns
MIN,Tyus Jones,Luol Deng,1,7,33,0.25,0.95,2.8,0.3175,TyusJones
MIN,Isaiah Canaan,Jeff Teague,1,8.4,30,0.25,0.65,5.45,0.3505,IsaiahCanaan
MIN,Anthony Tolliver,Taj Gibson,1,7.9,33,0.45,0.55,0.95,0.3505,AnthonyTolliver
MIN,Gorgui Dieng,Karl-Anthony Towns,1,15.4,23,1.05,0.75,2.15,0.3695,GorguiDieng
MIN,Jeff Teague,Jerryd Bayless,1,9.1,30,0.25,0.75,5.85,0.3145,JeffTeague
NOP,Solomon Hill,Tim Frazier,7,4.65,28,0.15,0.5,2.85,0.334,SolomonHill
NOP,Julius Randle,Anthony Davis,37,23.65,25,1.5,1.15,3.5,0.3375,JuliusRandle
NOP,Nikola Mirotić,Julius Randle,11,19.05,24,0.7,0.7,2.1,0.356,NikolaMirotić
NOP,Tim Frazier,Julius Randle,9,13.2,24,0.35,0.6,3.75,0.3475,TimFrazier
NOP,Julius Randle,Darius Miller,29,14.8,28,0.45,0.65,2.6,0.3545,JuliusRandle
NOP,Jrue Holiday,Julius Randle,33,21.3,24,0.7,1.15,5.4,0.3345,JrueHoliday
NOP,Jrue Holiday,Anthony Davis,49,23.55,25,1.6,1.6,5.8,0.328,JrueHoliday
NOP,Cheick Diallo,Julius Randle,12,13.7,24,0.55,0.6,1.8,0.297,CheickDiallo
NOP,Anthony Davis,Tim Frazier,33,15.45,28,1.25,1.05,4.15,0.341,AnthonyDavis
NOP,Tim Frazier,Justin Holiday,16,7.9,29,0.25,1,3,0.357,TimFrazier
NOP,Tim Frazier,Jrue Holiday,16,13.1,28,0.45,1.05,6.05,0.338,TimFrazier
NOP,Nikola Mirotić,Darius Miller,6,12.45,28,0.55,0.65,1.6,0.3665,NikolaMirotić
NOP,Julius Randle,Tim Frazier,25,13.2,28,0.35,0.6,3.75,0.3475,JuliusRandle
NOP,Darius Miller,Tim Frazier,17,6.6,28,0.2,0.55,3.25,0.358,DariusMiller
NOP,Anthony Davis,Jrue Holiday,121,23.55,28,1.6,1.6,5.8,0.328,AnthonyDavis
NOP,Nikola Mirotić,Tim Frazier,17,10.25,28,0.4,0.6,2.7,0.3655,NikolaMirotić
NOP,Nikola Mirotić,Tim Frazier,17,10.85,28,0.45,0.6,2.75,0.3595,NikolaMirotić
NOP,Nikola Mirotić,Tim Frazier,17,8.95,28,0.35,0.55,2.45,0.3865,NikolaMirotić
NOP,Anthony Davis,Julius Randle,32,23.65,24,1.5,1.15,3.5,0.3375,AnthonyDavis
NOP,Jrue Holiday,Cheick Diallo,1,13.6,22,0.65,1.05,4.1,0.2875,JrueHoliday
NOP,Cheick Diallo,Jrue Holiday,27,13.6,28,0.65,1.05,4.1,0.2875,CheickDiallo
NOP,Julius Randle,Jrue Holiday,86,21.3,28,0.7,1.15,5.4,0.3345,JuliusRandle
NOP,Jrue Holiday,Tim Frazier,28,13.1,28,0.45,1.05,6.05,0.338,JrueHoliday
NOP,E'Twaun Moore,Tim Frazier,23,8.45,28,0.15,0.65,3.15,0.3915,E'TwaunMoore
NOP,Solomon Hill,Julius Randle,1,12.85,24,0.4,0.6,2.2,0.3305,SolomonHill
NOP,Tim Frazier,Anthony Davis,7,15.45,25,1.25,1.05,4.15,0.341,TimFrazier
NOP,Solomon Hill,Jrue Holiday,18,12.75,28,0.5,1.05,4.5,0.321,SolomonHill
NOP,Nikola Mirotić,Justin Holiday,52,12.85,29,0.55,1.1,1.5,0.3565,NikolaMirotić
NOP,Nikola Mirotić,Jrue Holiday,52,18.95,28,0.8,1.15,4.4,0.3465,NikolaMirotić
NOP,Frank Jackson,Cheick Diallo,9,7.05,22,0.25,0.45,0.8,0.282,FrankJackson
NOP,Cheick Diallo,E'Twaun Moore,4,8.95,29,0.35,0.65,1.2,0.341,CheickDiallo
NOP,Anthony Davis,E'Twaun Moore,33,18.9,29,1.3,1.2,2.9,0.3815,AnthonyDavis
NOP,Darius Miller,Solomon Hill,6,6.25,27,0.25,0.55,1.7,0.341,DariusMiller
NOP,Darius Miller,Anthony Davis,18,17.05,25,1.35,1.1,3,0.348,DariusMiller
NOP,E'Twaun Moore,Jrue Holiday,68,16.55,28,0.5,1.2,4.8,0.3785,E'TwaunMoore
NOP,Wesley Johnson,Justin Holiday,8,6.95,29,0.35,0.95,1.2,0.3385,WesleyJohnson
NOP,Wesley Johnson,Jrue Holiday,8,12.45,28,0.55,1.05,4.15,0.3525,WesleyJohnson
NOP,Jahlil Okafor,Jrue Holiday,24,14.7,28,0.75,0.95,4.2,0.2625,JahlilOkafor
NOP,Darius Miller,Jrue Holiday,42,14.7,28,0.55,1.1,4.9,0.345,DariusMiller
NOP,Jrue Holiday,Darius Miller,13,14.7,28,0.55,1.1,4.9,0.345,JrueHoliday
NOP,Jrue Holiday,Solomon Hill,10,12.75,27,0.5,1.05,4.5,0.321,JrueHoliday
NOP,Anthony Davis,Solomon Hill,4,15.1,27,1.3,1.05,2.6,0.324,AnthonyDavis
NOP,Cheick Diallo,Tim Frazier,10,5.5,28,0.3,0.5,2.45,0.3005,CheickDiallo
NOP,Kenrich Williams,Andrew Harrison,1,3.8,24,0.2,0.5,1.5,0.2665,KenrichWilliams
NOP,Andrew Harrison,Tim Frazier,1,4.25,28,0.1,0.35,2.8,0.283,AndrewHarrison
NOP,Andrew Harrison,Tim Frazier,1,3.25,28,0.05,0.25,2.8,0.2755,AndrewHarrison
NOP,Anthony Davis,Ian Clark,17,16.3,27,1.25,1,2.75,0.329,AnthonyDavis
NOP,E'Twaun Moore,Julius Randle,25,16.65,24,0.4,0.75,2.5,0.388,E'TwaunMoore
NOP,Anthony Davis,Nikola Mirotić,3,21.3,27,1.6,1.15,2.5,0.3495,AnthonyDavis
NOP,Darius Miller,Ian Clark,9,7.45,27,0.2,0.5,1.85,0.346,DariusMiller
NOP,Darius Miller,Frank Jackson,4,8.15,20,0.15,0.5,1.6,0.3395,DariusMiller
NOP,Kenrich Williams,Jrue Holiday,13,13.65,28,0.6,1.3,4.75,0.329,KenrichWilliams
NOP,Julius Randle,E'Twaun Moore,15,16.65,29,0.4,0.75,2.5,0.388,JuliusRandle
NOP,Nikola Mirotić,E'Twaun Moore,12,14.3,29,0.5,0.75,1.5,0.4,NikolaMirotić
NOP,Wesley Johnson,Julius Randle,2,12.55,24,0.45,0.6,1.85,0.362,WesleyJohnson
NOP,Wesley Johnson,Chasson Randle,2,4.15,25,0.25,0.35,1.3,0.3155,WesleyJohnson
NOP,Nikola Mirotić,B.J. Johnson,4,9.25,23,0.35,0.5,0.6,0.397,NikolaMirotić
NOP,Nikola Mirotić,Stanley Johnson,4,11.05,22,0.45,0.8,1.25,0.3265,NikolaMirotić
NOP,Nikola Mirotić,Tyler Johnson,4,13.05,26,0.6,0.8,2.05,0.3555,NikolaMirotić
NOP,Nikola Mirotić,Wesley Johnson,4,9.3,31,0.5,0.55,0.9,0.347,NikolaMirotić
NOP,Nikola Mirotić,Stanley Johnson,4,11,22,0.45,0.7,1.35,0.346,NikolaMirotić
NOP,Nikola Mirotić,Wesley Johnson,4,10.2,31,0.55,0.6,0.85,0.374,NikolaMirotić
NOP,Nikola Mirotić,Anthony Davis,27,21.3,25,1.6,1.15,2.5,0.3495,NikolaMirotić
NOP,Nikola Mirotić,George Hill,4,11.4,32,0.4,0.8,1.75,0.3395,NikolaMirotić
NOP,Nikola Mirotić,Solomon Hill,4,10.5,27,0.5,0.6,1.2,0.3425,NikolaMirotić
NOP,Nikola Mirotić,George Hill,4,9.2,32,0.35,0.8,1.75,0.318,NikolaMirotić
NOP,Jahlil Okafor,Tim Frazier,3,6.6,28,0.4,0.4,2.55,0.2755,JahlilOkafor
NOP,Tim Frazier,Nikola Mirotić,3,10.25,27,0.4,0.6,2.7,0.3655,TimFrazier
NOP,Tim Frazier,Nikola Mirotić,3,10.85,27,0.45,0.6,2.75,0.3595,TimFrazier
NOP,Tim Frazier,Nikola Mirotić,3,8.95,27,0.35,0.55,2.45,0.3865,TimFrazier
NOP,Tim Frazier,George Hill,1,6.45,32,0.1,0.7,3.25,0.34,TimFrazier
NOP,Tim Frazier,Solomon Hill,1,4.65,27,0.15,0.5,2.85,0.334,TimFrazier
NOP,Tim Frazier,George Hill,1,6.55,32,0.1,0.65,2.8,0.3485,TimFrazier
NOP,Ian Clark,Jrue Holiday,14,13.95,28,0.45,1,4.65,0.326,IanClark
NOP,Elfrid Payton,Anthony Davis,15,18.25,25,1.4,1.3,5.75,0.3225,ElfridPayton
NOP,Anthony Davis,Darius Miller,30,17.05,28,1.35,1.1,3,0.348,AnthonyDavis
NOP,Frank Jackson,Anthony Davis,7,17,25,1.2,1,2.5,0.3225,FrankJackson
NOP,E'Twaun Moore,Elfrid Payton,25,11.25,24,0.3,0.9,4.75,0.373,E'TwaunMoore
NOP,Anthony Davis,Elfrid Payton,44,18.25,24,1.4,1.3,5.75,0.3225,AnthonyDavis
NOP,Elfrid Payton,Julius Randle,20,16,24,0.5,0.85,5.35,0.329,ElfridPayton
NOP,Frank Jackson,Julius Randle,20,14.75,24,0.3,0.55,2.1,0.329,FrankJackson
NOP,Frank Jackson,Tim Frazier,15,6.55,28,0.05,0.45,2.75,0.3325,FrankJackson
NOP,Jrue Holiday,Frank Jackson,3,14.65,20,0.4,1,4.4,0.3195,JrueHoliday
NOP,Jahlil Okafor,Frank Jackson,10,8.15,20,0.35,0.35,0.9,0.257,JahlilOkafor
NOP,Tim Frazier,Darius Miller,5,6.6,28,0.2,0.55,3.25,0.358,TimFrazier
NOP,E'Twaun Moore,Anthony Davis,29,18.9,25,1.3,1.2,2.9,0.3815,E'TwaunMoore
NOP,Jrue Holiday,Elfrid Payton,28,15.9,24,0.6,1.3,7.65,0.3195,JrueHoliday
NOP,Jahlil Okafor,Julius Randle,7,14.8,24,0.65,0.5,1.9,0.272,JahlilOkafor
NOP,Jahlil Okafor,E'Twaun Moore,2,10.05,29,0.45,0.55,1.3,0.316,JahlilOkafor
NOP,Darius Miller,E'Twaun Moore,3,10.05,29,0.25,0.7,2,0.3985,DariusMiller
NOP,Anthony Davis,Frank Jackson,14,17,20,1.2,1,2.5,0.3225,AnthonyDavis
NOP,Cheick Diallo,Elfrid Payton,26,8.3,24,0.45,0.75,4.05,0.282,CheickDiallo
NOP,Elfrid Payton,Frank Jackson,5,9.35,20,0.2,0.7,4.35,0.314,ElfridPayton
NOP,Julius Randle,Elfrid Payton,54,16,24,0.5,0.85,5.35,0.329,JuliusRandle
NOP,Elfrid Payton,Jrue Holiday,10,15.9,28,0.6,1.3,7.65,0.3195,ElfridPayton
NOP,Tim Frazier,E'Twaun Moore,4,8.45,29,0.15,0.65,3.15,0.3915,TimFrazier
NOP,Darius Miller,Julius Randle,31,14.8,24,0.45,0.65,2.6,0.3545,DariusMiller
NOP,Kenrich Williams,E'Twaun Moore,1,9,29,0.3,0.9,1.85,0.3825,KenrichWilliams
NOP,Frank Jackson,Jrue Holiday,19,14.65,28,0.4,1,4.4,0.3195,FrankJackson
NOP,Anthony Davis,Andrew Harrison,2,13.7,24,1.2,0.8,2.55,0.2655,AnthonyDavis
NOP,Jahlil Okafor,Darius Miller,10,8.2,28,0.5,0.45,1.4,0.2825,JahlilOkafor
NOP,Darius Miller,Jahlil Okafor,1,8.2,23,0.5,0.45,1.4,0.2825,DariusMiller
NOP,Solomon Hill,E'Twaun Moore,3,8.1,29,0.2,0.65,1.6,0.3745,SolomonHill
NOP,Jrue Holiday,E'Twaun Moore,14,16.55,29,0.5,1.2,4.8,0.3785,JrueHoliday
NOP,Ian Clark,Nikola Mirotić,1,11.7,27,0.45,0.55,1.35,0.3475,IanClark
NOP,Ian Clark,Tim Frazier,12,5.85,28,0.1,0.45,3,0.339,IanClark
NOP,Julius Randle,Nikola Mirotić,8,19.05,27,0.7,0.7,2.1,0.356,JuliusRandle
NOP,Jahlil Okafor,Nikola Mirotić,1,12.45,27,0.75,0.5,0.9,0.284,JahlilOkafor
NOP,Ian Clark,Anthony Davis,6,16.3,25,1.25,1,2.75,0.329,IanClark
NOP,E'Twaun Moore,Ian Clark,3,9.3,27,0.15,0.6,1.75,0.3795,E'TwaunMoore
NOP,Jrue Holiday,Ian Clark,3,13.95,27,0.45,1,4.65,0.326,JrueHoliday
NOP,Julius Randle,Ian Clark,11,14.05,27,0.35,0.55,2.35,0.3355,JuliusRandle
NOP,Ian Clark,Julius Randle,15,14.05,24,0.35,0.55,2.35,0.3355,IanClark
NOP,Nikola Mirotić,Ian Clark,5,11.7,27,0.45,0.55,1.35,0.3475,NikolaMirotić
NOP,Wesley Johnson,E'Twaun Moore,4,7.8,29,0.25,0.65,1.25,0.406,WesleyJohnson
NOP,Kenrich Williams,Cheick Diallo,2,6.05,22,0.45,0.75,1.15,0.2915,KenrichWilliams
NOP,E'Twaun Moore,Nikola Mirotić,6,14.3,27,0.5,0.75,1.5,0.4,E'TwaunMoore
