,lon,lat,value,radius,color
167289,121.589118,25.049316,2,1,#DDD23B
167292,121.56052,25.034334,2,1,#DDD23B
167323,121.56824399999999,25.033935,2,1,#DDD23B
167332,121.57113700000001,24.991709,2,1,#DDD23B
167355,121.573674,25.0316,1,1,#DDD23B
167391,121.560146,24.988743,2,1,#DDD23B
167441,121.559077,25.031988000000002,4,5,#DDD23B
167448,121.52799099999999,25.095758,2,1,#DDD23B
167493,121.549434,25.080014000000002,2,1,#DDD23B
167498,121.564126,25.043232,2,1,#DDD23B
167522,121.533298,25.029677,2,1,#DDD23B
167531,121.560222,24.988331,2,1,#DDD23B
167555,121.55226499999999,25.030914000000003,2,1,#DDD23B
167572,121.568518,25.039506,3,3,#DDD23B
167597,121.544358,25.064329999999998,2,1,#DDD23B
167651,121.48663799999999,25.143863,1,1,#DDD23B
167652,121.508893,25.028501000000002,2,1,#DDD23B
167657,121.536275,25.062523000000002,2,1,#DDD23B
167665,121.51181899999999,25.085089,1,1,#DDD23B
167685,121.53839099999999,25.025602,3,3,#DDD23B
167701,121.544053,25.059798,2,1,#DDD23B
167715,121.55273500000001,25.02423,2,1,#DDD23B
167730,121.531326,25.017791,2,1,#DDD23B
167734,121.550409,25.061501999999997,6,18,#E98B2A
167747,121.544022,25.054619,2,1,#DDD23B
167768,121.55453,25.020632,2,1,#DDD23B
167783,121.56839699999999,25.081508,2,1,#DDD23B
167786,121.488643,25.023502,2,1,#DDD23B
167811,121.56348799999999,25.039215,2,1,#DDD23B
167815,121.54639099999999,25.136989,2,1,#DDD23B
167825,121.5655,25.039077,4,5,#DDD23B
167832,121.56535500000001,25.032835000000002,2,1,#DDD23B
167842,121.549834,25.000741,2,1,#DDD23B
167863,121.51044399999999,25.111199,2,1,#DDD23B
167870,121.575368,25.042153,2,1,#DDD23B
167871,121.507291,25.047612,2,1,#DDD23B
167915,121.510283,25.030939,2,1,#DDD23B
167935,121.544657,24.997692,1,1,#DDD23B
167959,121.52216000000001,25.050576,3,3,#DDD23B
168023,121.562954,25.047338,3,3,#DDD23B
168072,121.49981100000001,25.03876,2,1,#DDD23B
168083,121.539447,25.000529999999998,3,3,#DDD23B
168089,121.507499,25.042373,3,3,#DDD23B
168091,121.544845,25.057848999999997,2,1,#DDD23B
168092,121.59583799999999,25.083279,2,1,#DDD23B
168100,121.500727,25.027593,2,1,#DDD23B
168102,121.563505,25.027291,3,3,#DDD23B
168121,121.535909,25.110039,2,1,#DDD23B
168147,121.562083,25.041332999999998,1,1,#DDD23B
168148,121.473528,25.131904000000002,1,1,#DDD23B
168154,121.565132,25.027521,1,1,#DDD23B
168164,121.50731599999999,25.047583,2,1,#DDD23B
168166,121.59274199999999,25.084602,2,1,#DDD23B
168184,121.530514,25.046001,2,1,#DDD23B
168190,121.58514199999999,25.03944,1,1,#DDD23B
168193,121.53281000000001,25.04583,2,1,#DDD23B
168205,121.506091,25.112091,2,1,#DDD23B
168240,121.551496,25.061401999999998,3,3,#DDD23B
168248,121.53169,25.063091,2,1,#DDD23B
168251,121.516442,25.091160000000002,2,1,#DDD23B
168254,121.505229,25.048375,3,3,#DDD23B
168256,121.53288799999999,25.03367,2,1,#DDD23B
168257,121.555508,25.024122,2,1,#DDD23B
168284,121.539658,25.000418,2,1,#DDD23B
168293,121.49687800000001,25.016394000000002,2,1,#DDD23B
168303,121.515221,25.029746,2,1,#DDD23B
168360,121.51138700000001,25.110432,2,1,#DDD23B
168374,121.49979099999999,25.134649,1,1,#DDD23B
168392,121.53946200000001,24.989912,2,1,#DDD23B
168467,121.530993,25.045847,2,1,#DDD23B
168471,121.56518,25.059095000000003,2,1,#DDD23B
168486,121.498698,25.021520000000002,2,1,#DDD23B
168492,121.53263799999999,25.042339000000002,1,1,#DDD23B
168515,121.52121000000001,25.110378,2,1,#DDD23B
168536,121.519346,25.037725,2,1,#DDD23B
168537,121.489392,25.116709,2,1,#DDD23B
168567,121.49309699999999,25.137425,2,1,#DDD23B
168606,121.53046299999998,25.043812,2,1,#DDD23B
168610,121.606429,25.053271,2,1,#DDD23B
168621,121.543425,25.021206,2,1,#DDD23B
168641,121.56874099999999,24.987581,2,1,#DDD23B
168666,121.52070900000001,25.026674,2,1,#DDD23B
168667,121.523758,25.094698,2,1,#DDD23B
168669,121.522929,25.053879000000002,3,3,#DDD23B
168676,121.54368799999999,25.033268,2,1,#DDD23B
168685,121.509643,25.053207999999998,3,3,#DDD23B
168688,121.50208700000002,25.121803,2,1,#DDD23B
168716,121.49068899999999,25.024259,2,1,#DDD23B
168722,121.569341,25.022631,2,1,#DDD23B
168734,121.537282,25.053754,2,1,#DDD23B
168756,121.53116299999999,25.060343,3,3,#DDD23B
168761,121.565473,25.032826999999997,2,1,#DDD23B
168772,121.54696100000001,25.057828,4,5,#DDD23B
168784,121.56109099999999,25.031794,2,1,#DDD23B
168802,121.51906799999999,25.108995,2,1,#DDD23B
168815,121.60238100000001,25.052664,2,1,#DDD23B
168821,121.54240700000001,25.044567,2,1,#DDD23B
168857,121.51909199999999,25.094367000000002,2,1,#DDD23B
168870,121.533697,25.009245,1,1,#DDD23B
168916,121.52760500000001,25.064297,2,1,#DDD23B
168918,121.524644,25.095069,2,1,#DDD23B
168935,121.590007,25.049409,2,1,#DDD23B
168998,121.537256,25.062473,2,1,#DDD23B
169044,121.51053600000002,25.068814,2,1,#DDD23B
169078,121.57190200000001,25.046853,4,5,#DDD23B
169100,121.533106,25.038491,2,1,#DDD23B
169106,121.562597,25.041089000000003,2,1,#DDD23B
169114,121.518249,25.057419,2,1,#DDD23B
169135,121.508277,25.042847000000002,3,3,#DDD23B
169152,121.51213999999999,25.082975,2,1,#DDD23B
169153,121.557549,25.038408999999998,2,1,#DDD23B
169157,121.52708700000001,25.054924,2,1,#DDD23B
169159,121.561444,25.029022,2,1,#DDD23B
169211,121.58426999999999,25.06886,2,1,#DDD23B
169250,121.51795700000001,25.038663,2,1,#DDD23B
169271,121.473289,25.130969,2,1,#DDD23B
169366,121.56881000000001,25.045136,2,1,#DDD23B
169370,121.48198300000001,25.137259,2,1,#DDD23B
169376,121.47757,25.137009,2,1,#DDD23B
169396,121.49108600000001,25.138422,2,1,#DDD23B
169400,121.54859499999999,25.039132000000002,2,1,#DDD23B
169404,121.527868,25.052164,2,1,#DDD23B
169421,121.61136599999999,25.070555,2,1,#DDD23B
169442,121.557621,25.037221,2,1,#DDD23B
169479,121.516323,25.054717999999998,2,1,#DDD23B
169492,121.533575,25.009138,2,1,#DDD23B
169502,121.532921,25.101523,2,1,#DDD23B
169503,121.560525,25.037724,2,1,#DDD23B
169544,121.590593,25.077973999999998,2,1,#DDD23B
169564,121.58066000000001,25.063336,2,1,#DDD23B
169572,121.592805,25.068835999999997,2,1,#DDD23B
169588,121.53266799999999,25.068236,2,1,#DDD23B
169607,121.524801,25.094352999999998,3,3,#DDD23B
169609,121.58883999999999,25.101898000000002,2,1,#DDD23B
169649,121.507034,25.030854,3,3,#DDD23B
169653,121.553142,25.020632,2,1,#DDD23B
169654,121.564021,25.026695,2,1,#DDD23B
169679,121.550353,25.024545,2,1,#DDD23B
169686,121.504834,25.043028,3,3,#DDD23B
169695,121.54376599999999,25.035754999999998,2,1,#DDD23B
169713,121.51330700000001,25.041934,2,1,#DDD23B
169737,121.55231,25.023975,2,1,#DDD23B
169743,121.500399,25.025356,3,3,#DDD23B
169760,121.537256,25.062473,2,1,#DDD23B
169777,121.517963,25.026664,2,1,#DDD23B
169788,121.523296,25.082145,2,1,#DDD23B
169818,121.518249,25.057419,2,1,#DDD23B
169844,121.50717399999999,25.130004,2,1,#DDD23B
169858,121.51905900000001,25.04335,1,1,#DDD23B
169876,121.51203899999999,25.076537,3,3,#DDD23B
169986,121.528958,25.077978,2,1,#DDD23B
169995,121.57656000000001,25.049032,2,1,#DDD23B
170003,121.488823,25.141191,2,1,#DDD23B
170013,121.53976899999999,25.065332,2,1,#DDD23B
170033,121.523146,25.05994,2,1,#DDD23B
170048,121.57783500000001,25.039351,2,1,#DDD23B
170060,121.54084099999999,24.988394,3,3,#DDD23B
170061,121.514473,25.031956,2,1,#DDD23B
170063,121.57973600000001,25.046541,2,1,#DDD23B
170080,121.5591,25.02596,3,3,#DDD23B
170095,121.521526,25.088952,2,1,#DDD23B
170115,121.60513,25.073432999999998,2,1,#DDD23B
170119,121.496523,25.030206,3,3,#DDD23B
170129,121.559874,25.045051,1,1,#DDD23B
170136,121.49381899999999,25.019515,2,1,#DDD23B
170140,121.53278999999999,25.018789,2,1,#DDD23B
170163,121.517827,25.068724,2,1,#DDD23B
170170,121.529918,25.043665,2,1,#DDD23B
170183,121.532748,25.04166,1,1,#DDD23B
170207,121.48688700000001,25.105519,2,1,#DDD23B
170216,121.51816699999999,25.040231,4,5,#DDD23B
170227,121.50755900000001,25.048597,3,3,#DDD23B
170245,121.571092,25.011326,4,5,#DDD23B
170270,121.53323700000001,25.057919000000002,2,1,#DDD23B
170276,121.514843,25.063270000000003,4,5,#DDD23B
170312,121.50246399999999,25.138014000000002,2,1,#DDD23B
170321,121.61597900000001,25.050189000000003,2,1,#DDD23B
170325,121.501798,25.091153,2,1,#DDD23B
170326,121.5383,24.994227,3,3,#DDD23B
170344,121.548111,25.002132999999997,2,1,#DDD23B
170363,121.578043,25.048963,2,1,#DDD23B
170375,121.548429,25.077320999999998,2,1,#DDD23B
170377,121.525655,25.049034,5,15,#E98B2A
170381,121.502696,25.121403,2,1,#DDD23B
170402,121.56875,25.041538,1,1,#DDD23B
170424,121.533103,25.060387,2,1,#DDD23B
170425,121.51941299999999,25.048189,1,1,#DDD23B
170427,121.55091599999999,25.100589000000003,2,1,#DDD23B
170429,121.517963,25.040794,2,1,#DDD23B
170431,121.52603700000002,25.028132,2,1,#DDD23B
170436,121.50832199999999,25.056875,2,1,#DDD23B
170445,121.560804,25.051626000000002,2,1,#DDD23B
170463,121.502676,25.023126,2,1,#DDD23B
170485,121.53035600000001,25.041605999999998,2,1,#DDD23B
170511,121.553699,25.028414,2,1,#DDD23B
170543,121.54156599999999,24.997377,2,1,#DDD23B
170544,121.577747,25.045379999999998,2,1,#DDD23B
170547,121.54051899999999,25.046725,2,1,#DDD23B
170551,121.57217,25.049217000000002,2,1,#DDD23B
170602,121.522493,25.109212,2,1,#DDD23B
170608,121.531485,25.033706,3,3,#DDD23B
170609,121.577776,25.040903,3,3,#DDD23B
170666,121.52269799999999,25.026846,4,5,#DDD23B
170667,121.54688300000001,25.022205,2,1,#DDD23B
170675,121.572721,25.077344,2,1,#DDD23B
170713,121.46953400000001,25.122846,2,1,#DDD23B
170715,121.543523,25.024895,2,1,#DDD23B
170739,121.51480600000001,25.089976,2,1,#DDD23B
170752,121.514799,25.063084,2,1,#DDD23B
170763,121.517572,25.057309,2,1,#DDD23B
170805,121.51151999999999,25.052048000000003,2,1,#DDD23B
170824,121.535389,25.07239,3,3,#DDD23B
170846,121.614024,25.068806,2,1,#DDD23B
170892,121.51048300000001,25.050053,2,1,#DDD23B
170893,121.57141100000001,25.004438,1,1,#DDD23B
170901,121.52283600000001,25.062729,2,1,#DDD23B
170930,121.59084399999999,25.060102,2,1,#DDD23B
170933,121.51453799999999,25.075367,2,1,#DDD23B
170938,121.514799,25.063084,2,1,#DDD23B
170982,121.50019099999999,25.024225,3,3,#DDD23B
170986,121.540472,25.052063,2,1,#DDD23B
171005,121.5041,25.028645,2,1,#DDD23B
171008,121.57336399999998,24.997065,2,1,#DDD23B
171021,121.52908400000001,25.107957,2,1,#DDD23B
171023,121.51048300000001,25.050053,2,1,#DDD23B
171043,121.56430800000001,25.039625,1,1,#DDD23B
171045,121.58435700000001,25.068714,2,1,#DDD23B
171054,121.55123200000001,25.023971,3,3,#DDD23B
171106,121.53385,25.012939000000003,2,1,#DDD23B
171108,121.537246,25.060239000000003,2,1,#DDD23B
171116,121.492407,25.032876,2,1,#DDD23B
171129,121.505954,25.043848999999998,3,3,#DDD23B
171185,121.539475,25.000538,2,1,#DDD23B
171210,121.47757,25.103769,2,1,#DDD23B
171224,121.512196,25.06297,2,1,#DDD23B
171234,121.579201,25.055524,2,1,#DDD23B
171249,121.545266,25.044898,2,1,#DDD23B
171273,121.495646,25.028624,2,1,#DDD23B
171297,121.513731,25.038684,2,1,#DDD23B
171332,121.554627,25.022292,3,3,#DDD23B
171342,121.552976,25.024538,3,3,#DDD23B
171351,121.580545,25.050876000000002,2,1,#DDD23B
171369,121.54948200000001,25.08536,2,1,#DDD23B
171385,121.49148899999999,25.035348000000003,2,1,#DDD23B
171386,121.543517,25.033268,2,1,#DDD23B
171394,121.516791,25.116526,2,1,#DDD23B
171423,121.58101599999999,25.067584,2,1,#DDD23B
171427,121.55325500000001,25.041344,4,5,#DDD23B
171468,121.583453,25.040748,2,1,#DDD23B
171481,121.510434,25.052024,1,1,#DDD23B
171495,121.59166699999999,25.08,2,1,#DDD23B
171505,121.544953,25.001175,2,1,#DDD23B
171515,121.533152,25.062615,3,3,#DDD23B
171536,121.51213999999999,25.059059,2,1,#DDD23B
171550,121.589201,25.058981,2,1,#DDD23B
171600,121.509774,25.04654,2,1,#DDD23B
171625,121.544334,25.062310999999998,3,3,#DDD23B
171636,121.537274,25.011328,3,3,#DDD23B
171644,121.56175,25.040131,2,1,#DDD23B
171650,121.53203799999999,25.064714000000002,2,1,#DDD23B
171692,121.509123,25.112434,4,5,#DDD23B
171702,121.513631,25.060787,2,1,#DDD23B
171742,121.528939,25.060343,3,3,#DDD23B
171771,121.549021,25.057632,3,3,#DDD23B
171776,121.535005,25.013742999999998,2,1,#DDD23B
171811,121.55746200000002,25.035389000000002,2,1,#DDD23B
171836,121.557084,25.044822,2,1,#DDD23B
171875,121.543765,24.991603,2,1,#DDD23B
171881,121.523021,25.068476999999998,3,3,#DDD23B
171914,121.569395,25.049093,2,1,#DDD23B
171920,121.502349,25.134132,2,1,#DDD23B
171924,121.50783100000001,25.118101,2,1,#DDD23B
171952,121.4946,25.025412,2,1,#DDD23B
171962,121.508293,25.056878,2,1,#DDD23B
172009,121.58056699999999,25.045767,2,1,#DDD23B
172017,121.509824,25.039317999999998,2,1,#DDD23B
172051,121.528093,25.027549,2,1,#DDD23B
172104,121.56770300000001,25.04364,2,1,#DDD23B
172110,121.52904,25.032713,3,3,#DDD23B
172113,121.558205,25.005975,2,1,#DDD23B
172121,121.56553100000001,25.027520000000003,3,3,#DDD23B
172139,121.530143,25.096836,2,1,#DDD23B
172195,121.5321,25.026207,1,1,#DDD23B
172258,121.614309,25.060031,2,1,#DDD23B
172262,121.565525,25.048972,2,1,#DDD23B
172263,121.517968,25.038713,2,1,#DDD23B
172270,121.57060800000001,24.985669,2,1,#DDD23B
172275,121.515004,25.045526000000002,2,1,#DDD23B
172283,121.563282,25.013288,2,1,#DDD23B
172338,121.528873,25.129259,3,3,#DDD23B
172339,121.568568,24.988671,2,1,#DDD23B
172374,121.55710800000001,25.177559,3,3,#DDD23B
172433,121.533125,25.057935999999998,2,1,#DDD23B
172435,121.50303400000001,25.046070999999998,2,1,#DDD23B
172438,121.52910800000001,25.101854,2,1,#DDD23B
172439,121.50748899999999,25.048408,2,1,#DDD23B
172476,121.56841599999998,25.03264,2,1,#DDD23B
172498,121.51031100000002,25.047614000000003,4,5,#DDD23B
172535,121.540884,24.989195000000002,3,3,#DDD23B
172597,121.50105500000001,25.137027,2,1,#DDD23B
172656,121.519283,25.110417,2,1,#DDD23B
172660,121.51641799999999,25.0257,3,3,#DDD23B
172671,121.536519,25.006638,2,1,#DDD23B
172677,121.544725,24.995127,2,1,#DDD23B
172682,121.53659099999999,25.011866,2,1,#DDD23B
172688,121.532797,25.016054,4,5,#DDD23B
172693,121.51666499999999,25.106167000000003,2,1,#DDD23B
172713,121.52556100000001,25.060305,2,1,#DDD23B
172733,121.547334,24.986985,2,1,#DDD23B
172743,121.52632,25.054906,2,1,#DDD23B
172751,121.628194,25.036859,2,1,#DDD23B
172753,121.55412199999999,24.999856,2,1,#DDD23B
172797,121.567352,25.051404,2,1,#DDD23B
172841,121.56318300000001,25.041103,2,1,#DDD23B
172853,121.526652,25.100981,3,3,#DDD23B
172857,121.511812,25.105636999999998,3,3,#DDD23B
172860,121.55099299999999,25.026889,2,1,#DDD23B
172883,121.552769,25.024006,2,1,#DDD23B
172888,121.59148,25.053993,2,1,#DDD23B
172891,121.600799,25.053565,2,1,#DDD23B
172899,121.563501,24.982792,2,1,#DDD23B
172917,121.57921999999999,25.041581,2,1,#DDD23B
172939,121.51204299999999,25.076564,2,1,#DDD23B
172955,121.512285,25.070567,2,1,#DDD23B
172957,121.583627,25.06961,2,1,#DDD23B
173043,121.50761999999999,25.028458999999998,2,1,#DDD23B
173045,121.561498,25.041315,2,1,#DDD23B
173114,121.563346,24.982860000000002,2,1,#DDD23B
173200,121.59234,25.084355,2,1,#DDD23B
173212,121.5409,24.993425,2,1,#DDD23B
173222,121.563506,25.032853,2,1,#DDD23B
173245,121.5175,25.117110999999998,2,1,#DDD23B
173292,121.54078500000001,25.061863,2,1,#DDD23B
173338,121.561175,25.026616,4,5,#DDD23B
173348,121.54935900000001,25.041872,2,1,#DDD23B
173363,121.522247,25.080177,4,5,#DDD23B
173406,121.543772,25.044749,2,1,#DDD23B
173407,121.513224,25.045161,2,1,#DDD23B
173430,121.49553,25.02842,2,1,#DDD23B
173435,121.56484099999999,25.04896,2,1,#DDD23B
173436,121.503635,25.137273,2,1,#DDD23B
173475,121.522888,25.026945,2,1,#DDD23B
173476,121.580876,25.001991,2,1,#DDD23B
173490,121.514155,25.096106,2,1,#DDD23B
173491,121.509427,25.112752,2,1,#DDD23B
173495,121.58023,25.08147,2,1,#DDD23B
173517,121.60683,25.07443,2,1,#DDD23B
173520,121.549172,25.021457,2,1,#DDD23B
173524,121.558311,24.997491,2,1,#DDD23B
173531,121.61830400000001,25.068426000000002,2,1,#DDD23B
173536,121.53363,25.107616,2,1,#DDD23B
173540,121.538605,25.003565,3,3,#DDD23B
173563,121.5898,25.071,2,1,#DDD23B
173567,121.50623700000001,25.116751,3,3,#DDD23B
173579,121.52715500000001,25.059133,2,1,#DDD23B
173580,121.570508,25.001039000000002,2,1,#DDD23B
173604,121.536271,25.011003,2,1,#DDD23B
173616,121.5688,25.045709,2,1,#DDD23B
173641,121.52351599999999,25.060333,2,1,#DDD23B
173648,121.53481799999999,25.045053,2,1,#DDD23B
173650,121.558074,25.083949,2,1,#DDD23B
173653,121.53218000000001,25.096604,3,3,#DDD23B
173660,121.525742,25.040226,2,1,#DDD23B
173665,121.530101,25.052957,2,1,#DDD23B
173668,121.55806299999999,25.006088000000002,2,1,#DDD23B
173674,121.590374,25.069796,2,1,#DDD23B
173678,121.614019,25.068786,2,1,#DDD23B
173697,121.51652800000001,25.021960999999997,2,1,#DDD23B
173717,121.55596000000001,25.084648,2,1,#DDD23B
173722,121.51110600000001,25.064047,1,1,#DDD23B
173723,121.560175,25.049978,1,1,#DDD23B
173771,121.488353,25.14033,2,1,#DDD23B
173818,121.504279,25.040135999999997,2,1,#DDD23B
173867,121.50107,25.038421,5,15,#E98B2A
173908,121.50052,25.033023,2,1,#DDD23B
173910,121.59148300000001,25.086478,4,5,#DDD23B
173976,121.49538000000001,25.011235,3,3,#DDD23B
173996,121.55757,25.034328,2,1,#DDD23B
174003,121.57041699999999,25.04798,1,1,#DDD23B
174012,121.58410900000001,25.038408,1,1,#DDD23B
174019,121.555171,25.05353,2,1,#DDD23B
174025,121.54214099999999,25.056082,2,1,#DDD23B
174090,121.528999,25.063157999999998,2,1,#DDD23B
174097,121.565941,25.059065,2,1,#DDD23B
174102,121.56116899999999,25.084728,2,1,#DDD23B
174107,121.55113300000001,25.057971,2,1,#DDD23B
174114,121.532196,25.045002,2,1,#DDD23B
174116,121.57678200000001,25.063588,2,1,#DDD23B
174127,121.54518999999999,25.039,2,1,#DDD23B
174167,121.545294,24.987415,1,1,#DDD23B
174171,121.54379899999999,24.993629000000002,2,1,#DDD23B
174182,121.524772,25.036498,2,1,#DDD23B
174185,121.54143300000001,25.026583,2,1,#DDD23B
174199,121.49301100000001,25.034088,3,3,#DDD23B
174239,121.56267700000001,25.085095000000003,2,1,#DDD23B
174256,121.500499,25.026326,2,1,#DDD23B
174275,121.522453,25.042524,5,15,#E98B2A
174292,121.53274499999999,25.109261,2,1,#DDD23B
174299,121.591392,25.066416,2,1,#DDD23B
174325,121.53346299999998,25.014121,2,1,#DDD23B
174333,121.527184,25.11009,2,1,#DDD23B
174353,121.50418300000001,25.019954000000002,4,5,#DDD23B
174355,121.513718,25.072059,2,1,#DDD23B
174365,121.54739,24.999371,2,1,#DDD23B
174373,121.576052,25.049426,2,1,#DDD23B
174393,121.521004,25.060337,2,1,#DDD23B
174449,121.543023,25.035052,2,1,#DDD23B
174482,121.541728,24.989751000000002,2,1,#DDD23B
174505,121.553407,25.023665,2,1,#DDD23B
174508,121.505693,25.034448,2,1,#DDD23B
174535,121.530304,25.078,5,15,#E98B2A
174538,121.51088100000001,25.068955,2,1,#DDD23B
174574,121.53979,24.99965,2,1,#DDD23B
174575,121.56854299999999,25.039592000000003,2,1,#DDD23B
174582,121.536872,25.011295,2,1,#DDD23B
174596,121.51725800000001,25.045460000000002,2,1,#DDD23B
174617,121.55821200000001,25.028598000000002,2,1,#DDD23B
174622,121.52308700000002,25.06033,1,1,#DDD23B
174691,121.55808700000001,24.980252,3,3,#DDD23B
174721,121.51124899999999,25.113539000000003,3,3,#DDD23B
174772,121.572088,25.056447,3,3,#DDD23B
174787,121.52763,25.131257,2,1,#DDD23B
174798,121.503022,25.018952,2,1,#DDD23B
174812,121.53471699999999,25.048408,2,1,#DDD23B
174813,121.526348,25.022585999999997,2,1,#DDD23B
174823,121.57111,24.987773,2,1,#DDD23B
174826,121.614166,25.060591,2,1,#DDD23B
174828,121.569,25.025554999999997,2,1,#DDD23B
174838,121.53300800000001,25.067741,2,1,#DDD23B
174857,121.528521,25.023976,2,1,#DDD23B
174877,121.505748,25.125084,2,1,#DDD23B
174888,121.530203,25.057979,2,1,#DDD23B
174899,121.554905,25.039808999999998,2,1,#DDD23B
174902,121.504189,25.0313,2,1,#DDD23B
174905,121.501824,25.133405,2,1,#DDD23B
174920,121.56843,25.033655,2,1,#DDD23B
174923,121.546067,25.039701,3,3,#DDD23B
174927,121.514804,25.049407000000002,2,1,#DDD23B
174938,121.5606,24.987679,2,1,#DDD23B
174942,121.56490500000001,25.032836,3,3,#DDD23B
174949,121.544953,25.001175,2,1,#DDD23B
174952,121.565494,25.082268,2,1,#DDD23B
174962,121.516976,25.091558,2,1,#DDD23B
174971,121.52955,25.019534,3,3,#DDD23B
174972,121.565776,25.048161,2,1,#DDD23B
174988,121.595487,25.050599,2,1,#DDD23B
175001,121.517954,25.039529,2,1,#DDD23B
175007,121.616307,25.075618,2,1,#DDD23B
175016,121.541517,24.998483,2,1,#DDD23B
175070,121.53607199999999,25.060279,2,1,#DDD23B
175074,121.507884,25.089562,2,1,#DDD23B
175090,121.51507,25.076623,2,1,#DDD23B
175092,121.58838600000001,25.049416,2,1,#DDD23B
175095,121.55962199999999,24.982927,2,1,#DDD23B
175118,121.59341200000001,25.058228,2,1,#DDD23B
175129,121.565476,25.042587,2,1,#DDD23B
175135,121.503215,25.039998,2,1,#DDD23B
175176,121.553836,24.985499,2,1,#DDD23B
175179,121.613047,25.059046,2,1,#DDD23B
175186,121.56041499999999,25.054004,2,1,#DDD23B
175223,121.513084,25.117451000000003,2,1,#DDD23B
175224,121.555392,25.002204000000003,2,1,#DDD23B
175249,121.555159,25.022225,2,1,#DDD23B
175271,121.53728799999999,25.011429999999997,2,1,#DDD23B
175275,121.541416,24.995938,3,3,#DDD23B
